    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1      0.0000      0.0000      0.0000     72.3683       1     16.3655
    2      0.0000      0.0000     12.1132    127.7528       2     13.6254
    3      0.0000      9.4486      0.0000    127.7199       1     13.3624
    4      0.0000      9.4486     12.1132     72.3684       2      9.8171
    5      9.4486      0.0000      0.0000    127.7199       1     13.3624
    6      9.4486      9.4486     12.1132    127.6660       2      2.6645
    7      9.4486      0.0000     12.1132     72.3684       2      9.8171
    8      9.4486      9.4486      0.0000     72.3684       1      9.4486
  -------------------------------------------------------------------------
